User_ID, Is_Response
id81633, happy
We stayed in the Camelback building and the suite was completely renovated. There were two heated pools in the courtyard of the Camelback along with a ping pong table. My only complaint about the room is the bathroom was very, happy
id81636, happy
Desk staff, happy
id81642, happy
id81643, happy
id81644, happy
Although I saw a lot of business travelers, happy
id81648, happy
This is a wonderful place to stay, happy
id81653, happy
id81654, happy
id81655, happy
id81656, happy
id81657, happy
id81658, happy
id81659, happy
id81660, happy
Every single staff member was courteous, happy
Service was second to none, happy
We booked a suite on the """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""no-kids floor"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" of the hotel. The hotel offers travelers a few floors that offer late housekeeping (after -- am I believe) and does not allow kid-guests on those floors. This is perfect for those who sleep light or would like to sleep-in. Courtesy is also expected from the guests if you are staying in these """"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""no-kids"""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""""" floor, happy
The suite that we got had a living room, happy
OVERALL: I would stay at the Crowne Plaza again. The hotel location on the East side of I-- may be a little far from Michigan Ave or Millennium Park, happy
If another hotel had the same quality and price and located in the loop or close to the Magnificent Mile, happy
id81665, happy
id81666, happy
id81667, happy
id81669, happy
id81670, happy
id81671, happy
id81674, happy
id81675, happy
The location was incredible right in the heart of the Meat Packing District where shopping, happy
id81677, happy
id81678, happy
id81679, happy
id81680, happy
id81682, happy
The room was clean and the maid service was excellent. The king mattress was a little stiff than we were use too, happy
Oh, happy
id81686, happy
id81687, happy
id81688, happy
id81689, happy
id81690, happy
Despite the almost Jeckyl and Hyde service, happy
Would I stay there again? Probably not. For the high price tag, happy
Room price was quite reasonable though, happy
id81695, happy
id81696, happy
Back to the Hotel. We booked a regular room, happy
You will walk down the steps just like they did in the TV show and will enter a bar named Cheers. It is stylistically similar to the TV bar but a lot smaller. The food here was solid and it was cool visiting. This is where you will take your photos. After eating, happy
So many things to see and do, happy
id81702, happy
id81703, happy
id81707, happy
The restaurant in the hotel can be skipped. Lots of over-priced options at the waterfront, happy
The rooms were outdated, happy
id81711, happy
id81712, happy
id81713, happy
The only negative comments I would make are regarding the airconditioning and the guest laundry. We had trouble getting the airconditioning to a comfortable temperature and the room was often overhot for our liking. Opening the window helped, happy
id81717, happy
id81720, happy
id81721, happy
id81722, happy
id81723, happy
id81724, happy
The hotel is a short $-- cab ride from Reagan National. Check-in went OK; they only had king-accessible or double bed rooms available by the time I checked in at -:-- p.m. I opted for the king-accessible. The room was fairly large for a downtown hotel, happy
id81726, happy
id81727, happy
id81729, happy
id81730, happy
The main plus point of this hotel is the location and the price. The hotel was on a fairly quiet street, happy
We went with an upgraded room with a soaking tub which was awesome. Room was immaculate and comfortable. Plus, happy
id81735, happy
id81737, happy
id81738, happy
id81739, happy
id81740, happy
Rooms were spacious, happy
So for those readers reading this and haven't decided where to book, happy
id81743, happy
It was hot while were there also, happy
Location is perfect also, happy
If you can find the price for you, happy
id81745, happy
id81746, happy
Overall, happy
id81751, happy
id81752, happy
id81753, happy
id81754, happy
id81756, happy
id81757, happy
id81758, happy
id81760, happy
id81761, happy
id81762, happy
id81763, happy
id81764, happy
Overall, happy
I expect more from Hilton, happy
id81767, happy
The location of this hotel is excellent, happy
On the whole, happy
id81770, happy
id81771, happy
The valet, happy
Service: I can not fault the service. We tended to pop in and out of the hotel a lot, happy
id81774, happy
But if you don't care for all that and you are only looking for bed to sleep, happy
id81777, happy
id81778, happy
id81779, happy
id81780, happy
I'd definitely recommend it to anyone that wants a central home base while in NYC with great rooms, happy
The suite was spacious and had a double entery to the washroom, happy
id81788, happy
id81789, happy
id81791, happy
As for the hotel itself, happy
id81793, happy
id81795, happy
id81797, happy
The elevators were fast, happy
The cost of the room was $---. While affordable, happy
One suggestion, happy
Be aware they do offer wireless internet, happy
id81802, happy
id81803, happy
id81804, happy
All and all, happy
id81806, happy
id81807, happy
I had combined a stay at the Marriott with one at the Del Coronado across the Coronado bridge. Nothing against Marriott, happy
id81809, happy
id81810, happy
id81811, happy
id81813, happy
id81814, happy
id81815, happy
id81816, happy
Upon arriving in our room, happy
id81818, happy
The really impressive thing about the Elysian is the hotel staff. We often read about the quality of hotel staff in reviews and it is usually hard to quantify. Not so at the Elysian. The amazing thing at this hotel is that the staff is largely young adults. The management and owners have clearly developed a training and hiring system that selects extremely well educated and personable individuals. More importantly, happy
id81821, happy
The room my parents were allocated was of similar size but at the rear of the hotel with a nice view of the hotels air conditioning plant. Their room had a mulitude of issues: no safe at all - one had to be fitted, happy
id81823, happy
Although there is very little room, happy
id81829, happy
id81830, happy
My room was so filthy, happy
id81832, happy
id81833, happy
id81834, happy
Overall the hotel itself was clean, happy
id81836, happy
id81839, happy
id81840, happy
One last tip: don't pay for parking, happy
If you want to stay mid-town, happy
id81843, happy
id81844, happy
id81845, happy
id81846, happy
the gatehouse inn on the other hand had great staff. check in was the quickest i have ever had. the hotel had a gate to only let guests park in the lot which made us feel more secure. they offered a huge breakfast that would have cost us over $-- per person if we went out or had to pay...(waffles, happy
id81848, happy
id81850, happy
And it's to -- seconds to time square... You are in the best place to go on fifth avenue all is near, happy
Could hear showers from the rooms either side of us, happy
id81853, happy
id81855, happy
id81857, happy
id81858, happy
id81859, happy
Hotel was clean, happy
The rooms are well appointed, happy
id81862, happy
id81864, happy
id81866, happy
id81867, happy
id81868, happy
Everything at this hotel says style and comfort. A stay here is worth every penny. It is a luxurious hotel in a great location, happy
id81870, happy
id81871, happy
id81875, happy
The rooms are great, happy
We also stayed on the -th floor and man, happy
Location-wise, happy
We got ideas on where to eat that were good and close by (Mei Wah for Chinese - great, happy
We like Embassy Suites because it is perfect for families, happy
id81879, happy
id81881, happy
id81882, happy
id81883, happy
The service isn't on par with the - star options in town. I definitely prefer the Park Hyatt, happy
id81887, happy
id81888, happy
id81889, happy
The hotel is hugely convenient as it's positioned near to Times Square, happy
id81892, happy
id81893, happy
id81895, happy
id81896, happy
The Grand Hyatt has a great location, happy
id81898, happy
The best part of the property was the location. The Fashion Valley Mall is walkable out the back of the property so shopping and restaurants were convenient. Additionally, happy
What is inexcusable is the poor service. While the staff is friendly, happy
In addition, happy
id81901, happy
id81902, happy
id81903, happy
My son and I stayed here a weekend when we had to move my daughter from one apartment to another. Nothing fancy but not an old run down hotel either. A nice sized room with free wireless. Very clean and comfortable. Everything worked, happy
So if you don't mind not being in the middle of everything and just want a place to hang your hat at night after a day of sightseeing or shopping, happy
id81907, happy
id81908, happy
id81911, happy
id81914, happy
id81916, happy
id81918, happy
Minus for -- dollars for WIFI (per unit), happy
id81922, happy
id81923, happy
id81924, happy
id81925, happy
id81926, happy
id81929, happy
Service in the Cilantro! restaurant at breakfast was abysmal. It took -- minutes just to get menus and the restaurant was not busy. My order came out wrong and the waiter essentially said, happy
id81931, happy
So while cancunfam did not give the hotel a chance, happy
